id,rec_price_m,price,city,lat,lon,bathrooms,height,state,type,year,floor,max_floor,area,views
1011264773,769460,91800000,Астана,51.074432417972,71.423817040359,1,3.3,черновая отделка,кирпичный,2025,10,12,123,44
1008433714,797240,24500000,Астана,51.054884322761,71.427175998469,1,2.75,требует ремонта,монолитный,2025,7,9,32,241
1008889049,592230,55500000,Алматы,43.303849,76.922423,1,2.8,черновая отделка,монолитный,2006,8,9,92,242
691934362,476660,36000000,Астана,51.169437369595,71.39136509577,1,2.8,"не новый, но аккуратный ремонт",монолитный,2012,8,14,77,20
690593636,399860,46000000,Астана,51.172174,71.3813,2,2.7,свежий ремонт Санузел 2 с/у и более,кирпичный,2016,10,11,140,313
1011236872,646950,41000000,Алматы,43.26801489101,76.86705728667,1,2.85,черновая отделка,монолитный,2026,6,7,8,113
1011111195,891240,54500000,Алматы,43.300838283481,77.017918460903,1,2,черновая отделка,монолитный,2026,6,6,56,160
1011085583,738140,34500000,Астанапоказать на карте,51.106760539584,71.39633260647,1,2,свежий ремонт,монолитный,2024,4,22,1,148
1010727422,951360,57000000,Алматы,43.198052,76.907233,2,2,"не новый, но аккуратный ремонт Санузел 2 с/у и более",кирпичный,1985,5,5,77,232
1010552595,709170,45000000,Алматы,43.249818,76.871704,1,2.8,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1996,3,5,57,19
1009656110,583850,19500000,Астана,51.122356,71.286807,1,2.7,свежий ремонт Санузел совмещенный,кирпичный,2020,1,4,2,168
1009133269,802020,30500000,Астана,51.128661891056,71.383464984776,1,2,черновая отделка,монолитный,2026,8,9,35,109
1009052504,667430,55500000,Астана,51.105625763925,71.511371858226,2,2,свежий ремонт,кирпичный,2024,6,12,86,269
1006872503,635550,24000000,Алматы,43.220277691062,76.795491300314,1,2.8,"не новый, но аккуратный ремонт",монолитный,2012,16,16,58,252
667518628,552160,27000000,Алматы,43.345357,76.990067,1,2,черновая отделка,кирпичный,1965,1,3,42,233
1011151868,628000,30000000,Алматы,43.290812,76.950613,1,2.75,черновая отделка,иной,1960,1,1,57,303
1010978921,679590,33000000,Астана,51.114224970124,71.41542243611,1,2.7,"не новый, но аккуратный ремонт",монолитный,2017,1,9,48,212
1011199380,441300,17800000,Костанай,53.210727,63.641793,1,2.5,"не новый, но аккуратный ремонт Санузел совмещенный",кирпичный,1964,4,4,3,99
1011401142,550080,49000000,Астана,51.124855,71.422533,2,2.8,"не новый, но аккуратный ремонт",монолитный,2007,4,9,107,57
1009246749,860330,28500000,Алматы,43.242056,76.90478,1,2.7,"не новый, но аккуратный ремонт Санузел совмещенный",панельный,1963,1,4,34,971
1008199018,737560,20600000,Астана,51.103311538664,71.365753217699,1,2.7,черновая отделка,монолитный,2026,12,16,39,265
1004241405,766090,88000000,Алматы,43.209725415453,76.858977466102,1,2,"не новый, но аккуратный ремонт",монолитный,2019,10,12,98,132
698639436,605510,38500000,Алматы,43.272466903006,76.829214516536,1,2.7,черновая отделка,монолитный,2023,7,7,70,39
1011250016,521010,21500000,Алматы,43.311151625878,76.89667387698,1,2.8,черновая отделка,монолитный,2014,1,7,42,215
1010643455,667430,63000000,Астана,51.128326483495,71.373289271246,2,2,черновая отделка,кирпичный,2024,6,9,85,272
1010031753,747720,40500000,Астана,51.102669834684,71.372158332827,1,2,черновая отделка,монолитный,2026,8,17,46,221
1009900569,633280,44490000,Алматы,43.275026636128,76.812313502474,1,2,свежий ремонт,монолитный,2025,6,6,56,290
1009895140,748470,45000000,Алматы,43.221170444891,76.794659442716,1,2.8,черновая отделка,монолитный,2012,11,16,6,261
1009614900,682640,38000000,Алматы,43.29677909123,76.97757607718,1,2.7,свежий ремонт,монолитный,2021,6,9,4,107
1009215877,650040,42990000,Астанапоказать на карте,51.126487247668,71.376519130999,1,2,черновая отделка,кирпичный,2025,7,9,67,250
1008824876,702940,25500000,Алматы,43.260377082967,76.82285627356,1,2.64,"не новый, но аккуратный ремонт",монолитный,2019,3,12,2,219
1008746706,646950,50500000,Алматы,43.185643,76.825711,1,2,свежий ремонт,монолитный,2024,2,3,5,136
1007679529,693100,22000000,Алматы,43.209059541386,76.7845168711,1,2,черновая отделка,монолитный,2025,3,9,30,164
1007625070,805430,49990000,Астана,51.116223967725,71.50991567757,2,2,черновая отделка,монолитный,2025,9,12,78,92
1005220397,718880,47000000,Алматы,43.19702,76.888862,1,2,черновая отделка,панельный,1975,1,5,16,132
1010946356,503440,19500000,Астана,51.13836375035,71.470177453009,1,2.7,"не новый, но аккуратный ремонт",монолитный,2010,3,18,5,371
1009465684,638370,23500000,Астана,51.090265365922,71.449807622389,1,2.7,черновая отделка,панельный,2018,6,9,38,58
699905574,461100,48000000,Астана,51.16054,71.438909,1,2.7,черновая отделка,кирпичный,2007,9,9,5,24
1004053771,671520,21000000,Алматы,43.252533672456,76.790948122019,1,2,черновая отделка,2023,2023,3,3,8,239
698427137,650040,24000000,Астана,51.105425337602,71.511342942516,1,2,черновая отделка,кирпичный,2025,12,12,55,235
1009833087,664070,60000000,Алматы,43.256012320759,76.875823934699,1,2.7,черновая отделка,панельный,1995,1,5,81,80
1009149488,889960,30000000,Алматы,43.264768,76.951583,1,2.8,"не новый, но аккуратный ремонт Санузел совмещенный",панельный,1972,7,8,40,167
1008696872,884280,38500000,Алматы,43.25511545199,76.863683651294,1,2,черновая отделка,монолитный,2024,1,13,7,288
699675064,670390,26100000,Алматы,43.298039010335,76.832990993184,1,2,свежий ремонт,монолитный,2024,4,5,6,247
697699068,967530,66000000,Алматы,43.2113,76.888054,2,2,требует ремонта Санузел 2 с/у и более,монолитный,2010,2,6,9,88
696085756,721750,27900000,Астана,51.087550864333,71.490558564026,1,2.7,свежий ремонт,кирпичный,2021,7,7,50,165
688547615,849140,16000000,Алматы,43.245385,76.904861,1,2,свежий ремонт Санузел совмещенный Балкон балкон,1984,1984,4,5,19,51
1010905408,622250,46000000,Алматы,43.241301,76.8084,2,2.6,свежий ремонт Санузел 2 с/у и более,монолитный,2023,3,9,6,166
1010893801,524040,36500000,Астана,51.16193131907,71.403593491025,1,2,свежий ремонт,кирпичный,2021,5,9,59,160
1010891006,771990,31800000,Астана,51.095478556831,71.39192555562,1,2,черновая отделка,RAUDA,2024,13,14,4,26
1009439909,693100,25500000,Алматы,43.209059541386,76.7845168711,1,2.7,свежий ремонт,монолитный,2025,4,9,5,301
1008929104,873900,62000000,Алматы,43.233058186486,76.87369730101,1,2,свежий ремонт,монолитный,2024,16,16,63,128
1008724117,867690,51500000,Алматы,43.23652259971,76.879760019931,1,2,черновая отделка,монолитный,2022,16,18,6,184
1008473672,667150,27600000,Астана,51.136463757549,71.381206050734,1,2,черновая отделка,монолитный,2023,6,12,39,15
1007711705,730900,48000000,Алматы,43.244162849526,76.875700719898,1,2,черновая отделка,монолитный,2011,17,20,6,316
1007554987,685280,23440000,Алматы,43.209362,76.786445,1,2,черновая отделка,2024,2024,9,9,33,93
1010743534,496280,22500000,Астана,51.162430966499,71.498285067712,1,2.7,"не новый, но аккуратный ремонт",кирпичный,2012,6,10,55,407
699660874,645500,72000000,Астана,51.109329373575,71.430987529457,1,2,"не новый, но аккуратный ремонт",монолитный,2015,6,8,132,155
1011215232,693100,22900000,Алматы,43.206273,76.785349,1,2.7,свежий ремонт,монолитный,2025,6,9,32,48
1009774597,655950,27000000,Астана,51.12181962869,71.356728512059,1,2.8,черновая отделка,кирпичный,2026,6,9,98,632
1009775499,688610,35337220,Астана,51.12183313271,71.356567579518,1,2.8,черновая отделка,кирпичный,2026,2,9,44,565
1009542230,402300,18500000,Семей,50.407582,80.289084,1,2,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1988,1,3,3,503
761443358,650040,28200000,Астана,51.157455,71.36911,1,2,черновая отделка,кирпичный,2025,7,12,1,57
1010983205,630170,31000000,Астана,51.122288769193,71.404431763216,1,2,черновая отделка,Tandau,2023,12,12,40,138
1009086990,927410,80900000,Алматы,43.251796321444,76.897382320034,1,2.7,свежий ремонт,монолитный,2023,7,13,95,164
1009964507,618040,38900000,Астана,51.129258135817,71.463185923378,1,3.15,черновая отделка,монолитный,2025,9,16,47,17
1009432485,631660,51500000,Алматы,43.258197559615,76.820061777958,1,2.85,свежий ремонт,монолитный,2024,5,6,3,135
1002523039,790550,32000000,Алматы,43.250846580718,76.875284067984,1,2,"не новый, но аккуратный ремонт Санузел совмещенный",панельный,1995,6,9,2,13
761277513,701740,20000000,Алматы,43.16722431252,76.877614244296,1,2.8,"не новый, но аккуратный ремонт Санузел совмещенный",кирпичный,1986,5,5,1,66
690916086,677190,49000000,Астана,51.110037722596,71.427172177754,1,2.8,свежий ремонт,монолитный,2016,16,16,85,16
685840325,721750,44500000,Астана,51.142212581869,71.368182966301,2,2,свежий ремонт,кирпичный,2021,7,12,73,24
1011242583,575060,21000000,Астана,51.171525,71.367664,1,2,черновая отделка,Мирный дом,2024,6,12,47,244
1010945465,902020,96500000,Алматы,43.254455202096,76.901113986751,2,2,черновая отделка,монолитный,2026,9,14,5,211
1010226788,627220,35000000,Алматы,43.241655,76.808876,1,2.5,свежий ремонт Санузел совмещенный,монолитный,2023,3,10,52,258
1009314745,628640,37500000,Алматы,43.24486011822,76.807563372466,1,2.85,черновая отделка,монолитный,2024,10,12,3,143
1009135534,638080,24000000,Алматы,43.298100676066,76.831899439733,1,2,черновая отделка,монолитный,2026,3,5,47,277
1009061143,740910,35500000,Астана,51.096658685834,71.382533275522,1,2,черновая отделка,монолитный,2025,5,9,64,87
1010769830,445370,27000000,Астана,51.15497,71.436493,1,2.65,черновая отделка,панельный,1983,1,5,1,317
1009585005,621210,18500000,Астана,51.169683799637,71.377772432928,1,2,черновая отделка,панельный,2026,8,9,25,446
